student_id,degree,specialization,cgpa,academic_performance,Python,Java,C_CPP,SQL,HTML_CSS,JavaScript,Excel,Power_BI,Statistics,Machine_Learning,Deep_Learning,Cloud_Computing,Networking,Cybersecurity,Git_GitHub,Communication,Problem_Solving,Teamwork,Leadership,Analytical_Thinking,interests,career_label
STU2511,B.Sc Information Technology,Software Engineering,7.63,First Class,5,4,2,4,1,3,2,1,2,4,5,4,2,2,4,2,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis,Machine Learning Engineer
STU2123,B.Sc Information Technology,Software Engineering,8.3,First Class,3,2,2,1,1,2,1,0,0,0,0,5,4,2,4,2,5,4,4,4,Cloud Computing; Database Management; Artificial Intelligence,Cloud Engineer
STU2403,B.Sc Information Technology,Web Technologies,7.69,First Class,4,1,2,4,0,2,2,1,4,5,5,4,2,2,4,3,5,4,4,5,Machine Learning; Artificial Intelligence; Data Science; Cloud Computing,Machine Learning Engineer
STU1009,B.Sc Information Technology,Data Science,8.09,First Class,2,1,0,4,1,1,4,4,4,1,0,1,0,2,2,5,4,3,2,5,Data Analysis; Database Management; Data Science,Data Analyst
STU2015,B.Sc Computer Science,Cloud & Security,6.78,Second Class,2,2,0,2,1,2,0,1,0,1,0,5,5,3,5,2,5,3,3,4,Cloud Computing; Artificial Intelligence; Data Analysis,Cloud Engineer
STU2435,B.Sc Information Technology,Cloud & Security,7.29,First Class,5,4,1,2,1,2,1,2,5,5,5,4,1,2,4,3,5,4,2,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU2061,B.Sc Information Technology,Cloud & Security,6.47,Second Class,3,2,2,2,1,2,0,1,1,1,0,4,4,2,4,3,4,3,3,5,Cloud Computing; Data Analysis; Software Development,Cloud Engineer
STU1453,B.Sc Information Technology,Information Technology,5.92,Pass,4,5,4,3,2,3,0,1,2,1,0,2,0,0,4,3,5,4,3,4,Software Development; Machine Learning,Software Developer
STU1254,B.Sc Information Technology,Information Technology,7.82,First Class,5,2,1,4,1,0,1,3,5,4,3,4,2,1,4,4,5,4,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU2328,B.Sc Information Technology,Web Technologies,9.9,Distinction,1,2,1,3,2,2,2,0,2,1,0,4,5,5,4,4,5,4,3,4,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1897,B.Sc Information Technology,Data Science,7.86,First Class,2,2,1,5,1,1,3,1,1,1,0,4,3,3,2,3,4,4,3,5,Database Management,Database Administrator
STU2393,B.Sc Information Technology,Data Science,7.6,First Class,2,2,4,3,2,3,0,1,2,1,0,3,5,5,3,3,5,3,4,4,Cybersecurity; Cloud Computing; Software Development,Cybersecurity Analyst
STU1881,B.Sc Information Technology,Cloud & Security,6.49,Second Class,2,2,2,5,1,0,3,2,2,0,1,3,4,3,2,3,5,3,3,5,Database Management; Web Development,Database Administrator
STU2506,BCA,Software Engineering,7.53,First Class,5,3,1,3,1,1,2,2,4,5,5,4,1,2,4,2,4,3,2,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1624,B.Sc Computer Science,Software Engineering,9.13,Distinction,2,1,0,3,5,5,1,1,1,1,0,0,2,2,4,2,4,4,3,4,Web Development; Software Development; Artificial Intelligence,Web Developer
STU1346,B.Sc Information Technology,Software Engineering,8.68,Distinction,5,2,0,3,1,1,2,4,5,5,5,3,1,1,3,5,5,3,3,4,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU2371,B.Sc Information Technology,Software Engineering,7.89,First Class,2,2,3,1,2,2,1,0,1,0,1,3,5,5,2,2,5,3,4,5,Cybersecurity; Cloud Computing; Artificial Intelligence; Machine Learning,Cybersecurity Analyst
STU1263,B.Sc Computer Science,Cloud & Security,8.11,First Class,5,0,2,2,1,1,3,2,5,5,4,3,0,1,5,4,5,3,3,4,Data Science; Artificial Intelligence; Machine Learning; Web Development,Data Scientist
STU2322,B.Sc Information Technology,Software Engineering,5.97,Pass,2,2,3,2,0,1,1,1,2,1,0,3,5,3,3,3,5,3,3,5,Cybersecurity; Cloud Computing; Data Science,Cybersecurity Analyst
STU1151,B.Sc Computer Science,Web Technologies,5.78,Pass,2,0,0,4,0,1,4,3,4,2,0,2,1,0,1,3,5,2,1,5,Data Analysis; Database Management; Cybersecurity; Machine Learning,Data Analyst
STU1473,B.Sc Information Technology,Data Science,7.92,First Class,4,4,4,3,2,4,1,1,1,0,0,3,2,1,3,3,5,4,3,3,Software Development; Data Analysis,Software Developer
STU1641,B.Sc Computer Science,Information Technology,6.95,Second Class,3,2,1,3,5,5,1,1,1,1,0,2,2,2,3,3,4,3,3,3,Web Development; Software Development,Web Developer
STU2585,B.Sc Information Technology,Web Technologies,8.49,First Class,4,3,3,4,0,2,2,3,4,4,4,2,1,1,3,3,5,4,2,5,Machine Learning; Artificial Intelligence; Data Science; Database Management,Machine Learning Engineer
STU2503,B.Sc Information Technology,Cloud & Security,8.68,Distinction,5,3,3,4,0,2,3,2,4,4,4,4,1,1,4,3,4,3,2,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1551,B.Sc Information Technology,Cloud & Security,7.28,First Class,4,4,2,3,3,1,1,2,2,1,1,1,0,3,5,3,5,5,3,4,Software Development,Software Developer
STU1929,B.Sc Information Technology,Data Science,8.05,First Class,2,2,1,5,1,0,4,1,0,1,0,4,3,4,2,2,4,4,3,3,Database Management,Database Administrator
STU1489,B.Sc Information Technology,Cloud & Security,6.96,Second Class,5,3,4,2,2,2,2,2,1,1,0,1,2,2,3,3,5,5,4,3,Software Development; Data Analysis; Database Management,Software Developer
STU2449,B.Sc Information Technology,Web Technologies,6.97,Second Class,5,3,3,3,1,3,2,2,4,4,5,4,1,1,4,2,5,4,2,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Cybersecurity,Machine Learning Engineer
STU2172,B.Sc Information Technology,Information Technology,5.65,Pass,4,2,1,3,1,2,2,2,1,0,0,5,4,3,3,3,4,5,4,4,Cloud Computing; Machine Learning,Cloud Engineer
STU1147,B.Sc Information Technology,Data Science,7.03,First Class,2,0,0,4,0,0,2,4,5,1,0,3,2,1,0,3,4,3,1,5,Data Analysis; Database Management,Data Analyst
STU1403,B.Sc Information Technology,Web Technologies,8.54,Distinction,2,4,2,3,0,3,0,1,1,1,0,2,1,2,2,3,5,3,2,5,Software Development; Data Science; Database Management,Software Developer
STU1955,B.Sc Information Technology,Data Science,7.2,First Class,3,2,0,4,1,1,3,2,2,0,0,3,3,3,3,2,4,3,3,3,Database Management,Database Administrator
STU2498,B.Sc Information Technology,Cloud & Security,7.06,First Class,5,3,3,4,0,2,2,1,4,5,5,2,2,1,4,3,5,5,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1660,BCA,Information Technology,5.92,Pass,3,2,0,3,5,4,2,1,1,0,0,3,2,0,4,2,4,4,3,3,Web Development; Software Development,Web Developer
STU1464,B.Sc Information Technology,Information Technology,5.51,Pass,4,4,4,2,2,3,2,0,2,2,0,3,2,2,4,2,5,4,3,4,Software Development; Data Analysis,Software Developer
STU2350,B.Sc Computer Science,Data Science,7.18,First Class,3,2,1,2,0,1,0,1,1,2,0,3,5,4,3,3,5,2,3,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU1187,B.Sc Information Technology,Data Science,8.44,First Class,4,1,1,4,1,0,4,4,4,2,0,2,1,0,2,3,3,3,2,5,Data Analysis; Database Management; Data Science,Data Analyst
STU2148,B.Sc Information Technology,Web Technologies,6.47,Second Class,4,1,0,2,0,2,1,1,1,0,0,5,2,3,4,3,4,4,3,3,Cloud Computing; Database Management,Cloud Engineer
STU2225,B.Sc Computer Science,Information Technology,6.04,Second Class,2,2,4,3,2,2,1,1,1,1,0,4,5,5,2,3,5,3,3,5,Cybersecurity; Cloud Computing; Machine Learning; Data Science,Cybersecurity Analyst
STU1609,B.Sc Information Technology,Data Science,8.74,Distinction,4,0,0,2,5,5,1,0,1,2,1,3,2,3,3,2,3,4,3,2,Web Development; Software Development; Data Science,Web Developer
STU1144,B.Sc Information Technology,Cloud & Security,5.5,Pass,3,2,0,4,1,2,5,4,4,2,0,1,0,0,2,3,5,2,2,5,Data Analysis; Database Management; Artificial Intelligence,Data Analyst
STU1752,B.Sc Information Technology,Cloud & Security,9.14,Distinction,4,2,0,3,5,5,1,2,2,1,1,3,2,2,4,2,4,4,1,4,Web Development; Software Development; Machine Learning,Web Developer
STU1982,B.Sc Information Technology,Data Science,8.19,First Class,2,2,1,4,1,0,2,1,2,0,0,3,3,4,2,4,4,4,3,4,Database Management,Database Administrator
STU1198,B.Sc Information Technology,Web Technologies,6.26,Second Class,1,1,0,3,1,1,3,4,3,2,1,3,1,1,3,3,5,4,1,4,Data Analysis; Database Management; Software Development; Artificial Intelligence,Data Analyst
STU1884,B.Sc Information Technology,Cloud & Security,7.18,First Class,3,2,1,5,1,1,3,3,2,1,1,4,3,3,2,2,4,3,3,4,Database Management; Artificial Intelligence,Database Administrator
STU1280,B.Sc Information Technology,Cloud & Security,8.21,First Class,5,3,1,3,0,0,3,3,5,5,4,3,2,0,4,4,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1294,B.Sc Information Technology,Cloud & Security,9.26,Distinction,5,1,1,4,0,1,1,4,5,5,4,3,1,1,2,3,5,3,4,4,Data Science; Artificial Intelligence; Machine Learning; Database Management; Cloud Computing,Data Scientist
STU2457,B.Sc Information Technology,Cloud & Security,7.62,First Class,5,2,3,4,0,3,2,3,4,5,5,4,1,0,4,3,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Web Development,Machine Learning Engineer
STU1401,B.Sc Information Technology,Information Technology,5.69,Pass,4,2,4,2,2,1,2,0,3,1,1,2,2,2,3,3,4,5,2,4,Software Development; Web Development,Software Developer
STU1123,B.Sc Information Technology,Information Technology,7.76,First Class,3,2,0,4,2,0,5,2,4,0,0,2,1,1,2,3,4,4,2,5,Data Analysis; Database Management; Machine Learning; Software Development,Data Analyst
STU2208,B.Sc Information Technology,Cloud & Security,8.7,Distinction,4,2,4,2,1,1,0,2,0,2,0,3,3,3,2,3,5,3,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1203,B.Sc Information Technology,Software Engineering,9.0,Distinction,4,2,1,5,2,1,2,1,5,4,4,3,2,1,4,4,5,2,3,4,Data Science; Artificial Intelligence; Machine Learning; Data Analysis,Data Scientist
STU1836,B.Sc Computer Science,Information Technology,7.52,First Class,3,2,1,5,1,2,3,2,2,1,0,3,3,3,2,4,4,3,3,4,Database Management; Software Development,Database Administrator
STU1247,B.Sc Information Technology,Software Engineering,8.72,Distinction,4,2,1,4,1,1,2,3,5,5,4,4,1,0,4,4,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU2580,B.Sc Information Technology,Web Technologies,7.85,First Class,5,4,3,4,0,0,1,1,4,5,3,4,1,3,4,3,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Database Management,Machine Learning Engineer
STU2519,B.Sc Information Technology,Software Engineering,7.11,First Class,5,3,2,4,1,1,1,2,5,3,5,4,2,3,4,3,5,3,2,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis,Machine Learning Engineer
STU2154,B.Sc Information Technology,Data Science,8.42,First Class,3,2,0,2,1,2,1,0,1,0,0,5,4,3,4,3,3,4,3,5,Cloud Computing,Cloud Engineer
STU1385,B.Sc Information Technology,Data Science,7.79,First Class,4,3,0,3,0,1,3,3,5,4,5,4,0,1,4,4,5,3,3,4,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU2408,B.Sc Information Technology,Cloud & Security,5.61,Pass,5,2,3,5,1,2,2,0,4,5,5,3,0,2,3,3,5,3,3,5,Machine Learning; Artificial Intelligence; Data Science; Web Development,Machine Learning Engineer
STU1855,B.Sc Computer Science,Web Technologies,6.99,Second Class,3,1,0,5,1,0,2,1,2,2,0,3,2,3,2,3,4,4,3,4,Database Management; Software Development; Web Development,Database Administrator
STU1220,B.Sc Information Technology,Data Science,8.85,Distinction,5,2,0,4,0,1,4,4,5,4,4,1,2,1,4,4,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity,Data Scientist
STU1642,B.Sc Information Technology,Software Engineering,6.93,Second Class,2,1,1,3,5,4,1,0,1,0,0,2,2,2,4,2,4,4,2,3,Web Development; Software Development; Data Science; Cybersecurity,Web Developer
STU1002,B.Sc Information Technology,Software Engineering,6.68,Second Class,3,2,0,5,1,1,2,5,4,2,0,1,0,1,2,5,3,3,1,5,Data Analysis; Database Management; Software Development,Data Analyst
STU1113,B.Sc Information Technology,Information Technology,7.18,First Class,4,0,0,5,1,0,4,3,4,0,0,2,1,1,2,4,3,3,1,5,Data Analysis; Database Management,Data Analyst
STU1699,B.Sc Information Technology,Web Technologies,5.5,Pass,3,1,2,1,5,4,0,1,2,2,0,1,2,2,4,3,4,4,2,4,Web Development; Software Development,Web Developer
STU2526,B.Sc Information Technology,Data Science,8.44,First Class,4,3,1,4,0,2,2,2,4,5,4,2,3,2,4,2,4,5,3,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Cloud Computing,Machine Learning Engineer
STU1952,B.Sc Information Technology,Web Technologies,7.74,First Class,3,1,1,5,0,0,2,3,2,0,0,4,3,3,2,3,3,3,3,3,Database Management; Artificial Intelligence,Database Administrator
STU2402,B.Sc Computer Science,Information Technology,8.24,First Class,4,3,3,4,1,1,2,3,4,5,4,4,2,0,4,4,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis,Machine Learning Engineer
STU2292,B.Sc Computer Science,Web Technologies,6.45,Second Class,3,2,3,2,1,2,1,1,2,0,0,4,4,4,2,3,5,3,4,4,Cybersecurity; Cloud Computing; Web Development; Data Science,Cybersecurity Analyst
STU2446,B.Sc Information Technology,Cloud & Security,8.62,Distinction,5,4,4,5,0,2,2,1,5,4,4,4,2,3,4,3,5,3,3,5,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity,Machine Learning Engineer
STU1442,B.Sc Information Technology,Data Science,7.54,First Class,3,5,4,2,2,4,1,0,2,1,0,2,3,3,4,3,5,5,2,5,Software Development,Software Developer
STU2137,B.Sc Information Technology,Data Science,6.47,Second Class,3,2,2,3,0,1,0,2,0,1,0,5,3,2,4,2,3,3,3,4,Cloud Computing; Web Development,Cloud Engineer
STU2257,B.Sc Computer Science,Cloud & Security,7.29,First Class,3,1,3,3,2,1,1,1,2,1,0,3,5,5,1,2,5,4,3,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU2398,B.Sc Computer Science,Software Engineering,7.68,First Class,2,1,3,3,2,1,2,2,2,2,0,2,3,4,3,3,5,3,3,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU1664,B.Sc Information Technology,Web Technologies,6.42,Second Class,3,2,1,4,5,5,1,2,0,0,0,3,1,3,3,2,3,4,3,3,Web Development; Software Development; Data Analysis,Web Developer
STU2465,B.Sc Information Technology,Software Engineering,7.74,First Class,5,3,3,3,0,2,3,2,5,5,5,4,2,3,3,2,5,3,2,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU2258,B.Sc Information Technology,Data Science,6.62,Second Class,3,0,4,2,2,3,1,1,2,1,0,3,5,5,3,4,5,4,3,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU2420,B.Sc Information Technology,Information Technology,7.2,First Class,4,3,3,4,2,3,3,3,5,5,4,5,3,1,4,2,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Web Development; Cybersecurity,Machine Learning Engineer
STU1318,B.Sc Computer Science,Web Technologies,8.0,First Class,3,1,1,2,2,0,3,4,5,5,3,3,1,0,2,5,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU1649,B.Sc Information Technology,Information Technology,5.5,Pass,3,2,1,3,4,5,2,2,1,1,1,2,2,1,5,3,4,3,2,3,Web Development; Software Development; Machine Learning,Web Developer
STU1710,B.Sc Computer Science,Data Science,5.5,Pass,3,2,2,3,5,5,1,1,1,0,1,1,3,2,4,2,5,3,2,3,Web Development; Software Development; Database Management,Web Developer
STU2383,B.Sc Information Technology,Information Technology,8.15,First Class,3,2,3,2,1,2,0,0,3,0,0,4,5,5,4,4,5,3,3,5,Cybersecurity; Cloud Computing; Software Development; Web Development,Cybersecurity Analyst
STU2283,B.Sc Information Technology,Data Science,6.03,Second Class,2,1,2,3,2,2,1,2,3,2,0,4,5,5,2,3,4,3,3,5,Cybersecurity; Cloud Computing; Software Development; Machine Learning,Cybersecurity Analyst
STU1973,B.Sc Information Technology,Software Engineering,6.44,Second Class,2,2,1,5,1,0,3,1,2,0,0,3,3,3,4,3,3,4,3,4,Database Management; Cybersecurity; Data Analysis,Database Administrator
STU1628,B.Sc Information Technology,Data Science,5.53,Pass,3,0,1,1,4,5,1,0,1,1,0,1,2,2,2,4,5,5,3,3,Web Development; Software Development; Machine Learning,Web Developer
STU1633,B.Sc Information Technology,Web Technologies,8.37,First Class,3,2,1,3,5,4,1,1,0,1,0,3,1,2,3,4,3,4,2,3,Web Development; Software Development; Cybersecurity; Artificial Intelligence,Web Developer
STU2307,B.Sc Information Technology,Data Science,7.25,First Class,3,1,2,2,3,2,1,1,2,0,1,3,5,5,3,3,5,3,2,4,Cybersecurity; Cloud Computing; Software Development,Cybersecurity Analyst
STU2401,B.Sc Information Technology,Data Science,6.99,Second Class,5,3,3,4,1,2,2,2,3,4,5,2,2,2,4,3,5,4,4,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis,Machine Learning Engineer
STU2409,B.Sc Information Technology,Information Technology,7.59,First Class,4,3,1,4,0,1,3,2,4,4,5,5,2,2,3,3,5,5,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU2249,B.Sc Information Technology,Cloud & Security,7.65,First Class,3,2,3,4,2,2,1,1,2,2,0,3,5,4,3,4,5,3,2,4,Cybersecurity; Cloud Computing; Database Management,Cybersecurity Analyst
STU2560,B.Sc Computer Science,Software Engineering,7.2,First Class,5,3,3,3,0,2,3,1,4,5,5,5,1,0,4,2,5,5,3,4,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU2255,B.Sc Information Technology,Cloud & Security,6.75,Second Class,3,2,1,2,2,2,1,1,2,1,0,3,5,5,3,3,4,3,3,4,Cybersecurity; Cloud Computing; Database Management,Cybersecurity Analyst
STU2372,B.Sc Information Technology,Web Technologies,7.33,First Class,3,2,3,3,0,2,2,1,2,1,0,1,4,5,1,4,5,2,3,5,Cybersecurity; Cloud Computing; Database Management; Data Analysis,Cybersecurity Analyst
STU2355,BCA,Data Science,6.99,Second Class,2,2,4,2,2,2,1,1,3,0,0,4,5,5,1,4,4,4,2,5,Cybersecurity; Cloud Computing; Web Development,Cybersecurity Analyst
STU2536,B.Sc Information Technology,Software Engineering,7.2,First Class,5,2,2,4,1,2,2,2,2,4,5,3,1,1,4,4,5,5,2,5,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity,Machine Learning Engineer
STU2476,B.Sc Computer Science,Information Technology,7.02,First Class,5,3,3,4,1,2,3,2,5,5,5,5,1,3,5,4,4,5,3,5,Machine Learning; Artificial Intelligence; Data Science; Software Development; Cloud Computing,Machine Learning Engineer
STU1796,B.Sc Information Technology,Data Science,8.44,First Class,2,1,1,3,4,5,1,2,1,1,1,3,2,3,4,3,4,4,2,3,Web Development; Software Development; Database Management,Web Developer
STU1646,B.Sc Information Technology,Information Technology,7.02,First Class,3,2,1,2,3,5,1,2,1,1,1,2,2,2,4,3,3,4,1,2,Web Development; Software Development; Artificial Intelligence,Web Developer
STU2013,B.Sc Information Technology,Web Technologies,7.28,First Class,3,2,0,2,1,2,0,1,1,1,0,4,4,4,2,3,3,4,3,5,Cloud Computing,Cloud Engineer
STU1557,B.Sc Information Technology,Data Science,5.87,Pass,3,4,4,3,2,3,2,2,2,1,0,3,2,1,4,2,5,4,3,3,Software Development; Data Science; Data Analysis,Software Developer
STU1682,B.Sc Information Technology,Software Engineering,7.01,First Class,2,0,1,3,5,4,0,1,1,1,0,2,1,3,4,3,4,4,1,3,Web Development; Software Development,Web Developer
STU1578,B.Sc Computer Science,Information Technology,8.83,Distinction,4,4,5,3,2,3,1,1,2,0,0,2,2,3,3,2,5,5,3,4,Software Development,Software Developer
STU2110,B.Sc Information Technology,Software Engineering,7.11,First Class,3,0,1,2,1,1,1,2,0,1,0,4,4,3,4,4,5,5,3,4,Cloud Computing; Database Management,Cloud Engineer
STU2267,B.Sc Information Technology,Cloud & Security,6.86,Second Class,3,2,3,3,1,2,2,2,2,1,0,2,4,5,3,3,4,3,2,5,Cybersecurity; Cloud Computing,Cybersecurity Analyst
STU2184,B.Sc Information Technology,Data Science,6.75,Second Class,3,1,2,0,1,1,1,0,1,1,1,5,3,2,4,3,4,5,4,5,Cloud Computing; Web Development; Data Science,Cloud Engineer
STU1525,B.Sc Computer Science,Cloud & Security,8.42,First Class,4,3,4,3,1,1,1,1,2,0,0,1,3,2,4,4,5,3,3,4,Software Development; Artificial Intelligence,Software Developer
STU2060,B.Sc Information Technology,Cloud & Security,7.62,First Class,3,1,0,2,1,1,1,1,0,1,0,3,5,3,4,4,5,4,4,5,Cloud Computing,Cloud Engineer
STU1541,B.Sc Information Technology,Web Technologies,6.72,Second Class,3,3,4,2,1,3,1,1,3,1,0,2,2,0,2,3,5,5,4,3,Software Development; Web Development; Machine Learning,Software Developer
STU2195,B.Sc Information Technology,Information Technology,5.71,Pass,3,2,0,3,1,3,1,1,0,1,0,4,4,3,3,3,4,3,3,4,Cloud Computing; Web Development; Data Science,Cloud Engineer
STU1749,B.Sc Information Technology,Cloud & Security,7.83,First Class,4,3,1,2,5,3,1,0,2,1,0,2,1,2,4,4,3,4,2,2,Web Development; Software Development,Web Developer
